"Liquidacion","Tipo_Liquidacion","Especie","Recibo"
"82852","","TFIT06140514","1482670"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482673"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482677"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482679"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482681"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482683"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482685"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482687"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482689"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","TFIT06140514","1482691"
"82852","","ECOPETROL","1482693"
"82852","","ECOPETROL","1482693"
"82852","","ECOPETROL","1482693"
"82852","","ECOPETROL","1482693"
"82852","","ECOPETROL","1482693"
"82852","","ECOPETROL","1482693"
"82852","","ECOPETROL","1482693"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482695"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482697"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482698"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","TFIT06140514","1482700"
"82852","","ECOPETROL","1482701"
"82852","","ECOPETROL","1482701"
"82852","","ECOPETROL","1482701"
"82852","","ECOPETROL","1482701"
"82852","","ECOPETROL","1482701"
"82852","","ECOPETROL","1482701"
"82852","","ECOPETROL","1482701"
"82852","","ECOPETROL","1482702"
"82852","","ECOPETROL","1482702"
"82852","","ECOPETROL","1482702"
"82852","","ECOPETROL","1482702"
"82852","","ECOPETROL","1482702"
"82852","","ECOPETROL","1482702"
"82852","","ECOPETROL","1482702"
"82852","","ECOPETROL","1482703"
"82852","","ECOPETROL","1482703"
"82852","","ECOPETROL","1482703"
"82852","","ECOPETROL","1482703"
"82852","","ECOPETROL","1482703"
"82852","","ECOPETROL","1482703"
"82852","","ECOPETROL","1482703"
"82852","","ECOPETROL","1482704"
"82852","","ECOPETROL","1482704"
"82852","","ECOPETROL","1482704"
"82852","","ECOPETROL","1482704"
"82852","","ECOPETROL","1482704"
"82852","","ECOPETROL","1482704"
"82852","","ECOPETROL","1482704"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","ECOPETROL","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482706"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","TFIT06140514","1482705"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","ECOPETROL","1482707"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","TFIT15240720","1482710"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","ISAGEN","1482711"
"82852","","TFIT15240720","1482714"
"110000073","C","PFAVAL","1477851"
"110000073","C","PFAVAL","1477851"
"110000073","C","PFAVAL","1477851"
"110000073","C","PFAVAL","1477851"
"110000073","C","PFAVAL","1477851"
"110000073","C","PFAVAL","1477851"
